architecture_name,seed,session,held_month,windows,loss,r2_x,r2_y,r2_mean
baseline_64x64,45,indy_20160426_01,2016-04,851,0.4521547257900238,0.4275249242782593,0.5861667394638062,0.5068458318710327
baseline_64x64,45,indy_20160915_01,2016-09,160,0.28281641006469727,0.7002388834953308,0.8138992190361023,0.7570690512657166
baseline_64x64,45,indy_20160916_01,2016-09,195,0.25174275040626526,0.749596118927002,0.7800381779670715,0.7648171186447144
baseline_64x64,45,indy_20160921_01,2016-09,150,0.35399147868156433,0.7392240762710571,0.7919436097145081,0.765583872795105
baseline_64x64,45,indy_20160927_04,2016-09,164,0.27149927616119385,0.7123987078666687,0.8396793007850647,0.7760390043258667
baseline_64x64,45,indy_20160927_06,2016-09,180,0.3799119293689728,0.6294499039649963,0.78954017162323,0.7094950675964355
baseline_64x64,45,indy_20160930_02,2016-09,200,0.3113190829753876,0.6917551755905151,0.7562403678894043,0.7239977717399597
baseline_64x64,45,indy_20160930_05,2016-09,173,0.2872578501701355,0.6695730686187744,0.7774192690849304,0.7234961986541748
candidate_48x48,45,indy_20160622_01,2016-06,1194,0.3525726795196533,0.477836549282074,0.35872477293014526,0.4182806611061096
candidate_48x48,45,indy_20160624_03,2016-06,219,0.3509097397327423,0.5669519901275635,0.6741646528244019,0.6205583214759827
candidate_48x48,45,indy_20160627_01,2016-06,1651,0.4482632577419281,0.5583949089050293,0.6934365034103394,0.6259157061576843
candidate_48x48,45,indy_20160630_01,2016-06,701,1.285858154296875,-0.14904403686523438,-0.18219339847564697,-0.16561871767044067
candidate_48x48,45,indy_20161005_06,2016-10,157,0.3369098901748657,0.6658703088760376,0.7709721922874451,0.718421220779419
candidate_48x48,45,indy_20161006_02,2016-10,221,0.28683170676231384,0.6643700003623962,0.8086653351783752,0.7365176677703857
candidate_48x48,45,indy_20161007_02,2016-10,215,0.33075207471847534,0.6239087581634521,0.7993290424346924,0.7116189002990723
candidate_48x48,45,indy_20161011_03,2016-10,306,0.30771395564079285,0.6133308410644531,0.685631275177002,0.6494810581207275
candidate_48x48,45,indy_20161013_03,2016-10,228,1.2746449708938599,-0.026517152786254883,-0.08807146549224854,-0.05729430913925171
candidate_48x48,45,indy_20161014_04,2016-10,229,0.28644683957099915,0.6600115299224854,0.7440258264541626,0.702018678188324
candidate_48x48,45,indy_20161017_02,2016-10,217,0.5315310955047607,0.5793330669403076,0.6641963124275208,0.6217646598815918
candidate_48x48,45,indy_20161024_03,2016-10,206,0.8378735780715942,0.32888513803482056,0.4091605544090271,0.36902284622192383
candidate_48x48,45,indy_20161025_04,2016-10,222,0.3352622091770172,0.703840970993042,0.7957476377487183,0.7497943043708801
candidate_48x48,45,indy_20161026_03,2016-10,218,0.38310492038726807,0.6471818685531616,0.7594577670097351,0.703319787979126
candidate_48x48,45,indy_20161027_03,2016-10,259,0.42874249815940857,0.6418560147285461,0.587648868560791,0.6147524118423462
candidate_48x48,45,indy_20161206_02,2016-12,338,0.7270814180374146,0.3276005983352661,0.1638210415840149,0.2457108199596405
candidate_48x48,45,indy_20161207_02,2016-12,192,0.36541545391082764,0.657677173614502,0.7716333270072937,0.7146552801132202
candidate_48x48,45,indy_20161212_02,2016-12,250,0.37184756994247437,0.6213589906692505,0.7186676859855652,0.6700133085250854
candidate_48x48,45,indy_20161220_02,2016-12,258,0.4428434669971466,0.5474543571472168,0.5929996967315674,0.5702270269393921
candidate_48x48,45,indy_20160407_02,2016-04,378,0.46676701307296753,0.14143967628479004,0.1939982771873474,0.16771897673606873
candidate_48x48,45,indy_20160411_01,2016-04,446,0.48431098461151123,0.3902702331542969,0.396808385848999,0.39353930950164795
candidate_48x48,45,indy_20160411_02,2016-04,409,0.5079910755157471,0.2948489189147949,0.3062450885772705,0.3005470037460327
candidate_48x48,45,indy_20160418_01,2016-04,648,0.49416521191596985,0.36056482791900635,0.4707987308502197,0.41568177938461304
candidate_48x48,45,indy_20160419_01,2016-04,232,0.4806682765483856,0.35235393047332764,0.21368950605392456,0.2830217182636261
candidate_48x48,45,indy_20160420_01,2016-04,746,0.48475074768066406,0.45479774475097656,0.5679033398628235,0.5113505125045776
candidate_48x48,45,indy_20160426_01,2016-04,851,0.4622519314289093,0.4154643416404724,0.5745724439620972,0.4950183928012848
candidate_48x48,45,indy_20160915_01,2016-09,160,0.3031027615070343,0.6666666865348816,0.8080226182937622,0.7373446226119995
candidate_48x48,45,indy_20160916_01,2016-09,195,0.26783859729766846,0.741713285446167,0.7593464851379395,0.7505298852920532
candidate_48x48,45,indy_20160921_01,2016-09,150,0.3556230366230011,0.7434948682785034,0.7874044179916382,0.7654496431350708
candidate_48x48,45,indy_20160927_04,2016-09,164,0.283407598733902,0.7005741000175476,0.8321442008018494,0.7663591504096985
candidate_48x48,45,indy_20160927_06,2016-09,180,0.4038631021976471,0.6181521415710449,0.7691801190376282,0.6936661005020142
candidate_48x48,45,indy_20160930_02,2016-09,200,0.318223237991333,0.6787416934967041,0.7546820640563965,0.7167118787765503
candidate_48x48,45,indy_20160930_05,2016-09,173,0.2939586341381073,0.6632235646247864,0.7714285850524902,0.7173260450363159
baseline_64x64,46,indy_20160622_01,2016-06,1194,0.36724311113357544,0.4674398899078369,0.3070642948150635,0.3872520923614502
baseline_64x64,46,indy_20160624_03,2016-06,219,0.36301735043525696,0.5405526757240295,0.6716549396514893,0.606103777885437
baseline_64x64,46,indy_20160627_01,2016-06,1651,0.43613383173942566,0.5704721212387085,0.7016340494155884,0.6360530853271484
baseline_64x64,46,indy_20160630_01,2016-06,701,1.2974159717559814,-0.24773216247558594,-0.13348662853240967,-0.1906093955039978
baseline_64x64,46,indy_20161005_06,2016-10,157,0.3693143427371979,0.6176725625991821,0.7589895129203796,0.6883310079574585
baseline_64x64,46,indy_20161006_02,2016-10,221,0.2997147738933563,0.653240442276001,0.7976112365722656,0.7254258394241333
baseline_64x64,46,indy_20161007_02,2016-10,215,0.37418287992477417,0.5651834607124329,0.7779241800308228,0.6715538501739502
baseline_64x64,46,indy_20161011_03,2016-10,306,0.3246968686580658,0.5529345273971558,0.6954461336135864,0.6241903305053711
baseline_64x64,46,indy_20161013_03,2016-10,228,1.2575385570526123,-0.08101725578308105,-0.02879512310028076,-0.05490618944168091
baseline_64x64,46,indy_20161014_04,2016-10,229,0.25509509444236755,0.6702189445495605,0.7871391177177429,0.7286790609359741
baseline_64x64,46,indy_20161017_02,2016-10,217,0.5005601644515991,0.6268676519393921,0.6683450937271118,0.647606372833252
baseline_64x64,46,indy_20161024_03,2016-10,206,0.8469575643539429,0.3395717740058899,0.39026761054992676,0.3649196922779083
baseline_64x64,46,indy_20161025_04,2016-10,222,0.3270284831523895,0.7230042815208435,0.7931213974952698,0.7580628395080566
baseline_64x64,46,indy_20161026_03,2016-10,218,0.36793383955955505,0.6542540192604065,0.7732419371604919,0.7137479782104492
baseline_64x64,46,indy_20161027_03,2016-10,259,0.4641161262989044,0.6191614270210266,0.5493254661560059,0.5842434167861938
baseline_64x64,46,indy_20161206_02,2016-12,338,0.7710840702056885,0.22528398036956787,0.15524029731750488,0.19026213884353638
baseline_64x64,46,indy_20161207_02,2016-12,192,0.3381229639053345,0.6839422583580017,0.7882975935935974,0.7361199259757996
baseline_64x64,46,indy_20161212_02,2016-12,250,0.37157943844795227,0.6327370405197144,0.7120808362960815,0.672408938407898
baseline_64x64,46,indy_20161220_02,2016-12,258,0.4479779005050659,0.5380746126174927,0.5906224250793457,0.5643485188484192
baseline_64x64,46,indy_20160407_02,2016-04,378,0.45188599824905396,0.12920528650283813,0.33249908685684204,0.2308521866798401
baseline_64x64,46,indy_20160411_01,2016-04,446,0.47841739654541016,0.35291630029678345,0.523887038230896,0.4384016692638397
baseline_64x64,46,indy_20160411_02,2016-04,409,0.4913962185382843,0.29167383909225464,0.40943312644958496,0.3505534827709198
baseline_64x64,46,indy_20160418_01,2016-04,648,0.4687570035457611,0.3685513138771057,0.560642659664154,0.4645969867706299
baseline_64x64,46,indy_20160419_01,2016-04,232,0.4584222733974457,0.36933737993240356,0.28838807344436646,0.328862726688385
baseline_64x64,46,indy_20160420_01,2016-04,746,0.472732275724411,0.45314109325408936,0.6282799243927002,0.5407105088233948
baseline_64x64,46,indy_20160426_01,2016-04,851,0.46291303634643555,0.40068548917770386,0.6190235018730164,0.5098544955253601
baseline_64x64,46,indy_20160915_01,2016-09,160,0.280857115983963,0.6886991262435913,0.8236176371574402,0.7561583518981934
baseline_64x64,46,indy_20160916_01,2016-09,195,0.2552700936794281,0.7365162372589111,0.7847630977630615,0.7606396675109863
baseline_64x64,46,indy_20160921_01,2016-09,150,0.37987440824508667,0.7300053834915161,0.770288348197937,0.7501468658447266
baseline_64x64,46,indy_20160927_04,2016-09,164,0.2837574779987335,0.6901251077651978,0.8383709192276001,0.7642480134963989
baseline_64x64,46,indy_20160927_06,2016-09,180,0.411891371011734,0.5872901678085327,0.7782729864120483,0.6827815771102905
baseline_64x64,46,indy_20160930_02,2016-09,200,0.3181762397289276,0.6885104179382324,0.7486631870269775,0.718586802482605
baseline_64x64,46,indy_20160930_05,2016-09,173,0.30534422397613525,0.6468815803527832,0.7645135521888733,0.7056975364685059
candidate_48x48,46,indy_20160622_01,2016-06,1194,0.39675408601760864,0.4667183756828308,0.15863746404647827,0.31267791986465454
candidate_48x48,46,indy_20160624_03,2016-06,219,0.3659743070602417,0.5576319694519043,0.6531100869178772,0.6053709983825684
candidate_48x48,46,indy_20160627_01,2016-06,1651,0.4527343213558197,0.5485583543777466,0.6943317651748657,0.6214450597763062
candidate_48x48,46,indy_20160630_01,2016-06,701,1.2771036624908447,-0.21353912353515625,-0.12558984756469727,-0.16956448554992676
candidate_48x48,46,indy_20161005_06,2016-10,157,0.3584896922111511,0.6519640684127808,0.7516149282455444,0.7017894983291626
candidate_48x48,46,indy_20161006_02,2016-10,221,0.3032034933567047,0.6484789848327637,0.795707643032074,0.7220933437347412
candidate_48x48,46,indy_20161007_02,2016-10,215,0.374332994222641,0.5776232481002808,0.77115797996521,0.6743906140327454
candidate_48x48,46,indy_20161011_03,2016-10,306,0.33350929617881775,0.5771657824516296,0.6618883609771729,0.6195271015167236
candidate_48x48,46,indy_20161013_03,2016-10,228,1.368016004562378,-0.15079784393310547,-0.13566148281097412,-0.1432296633720398
candidate_48x48,46,indy_20161014_04,2016-10,229,0.25994306802749634,0.6684954166412354,0.7805536389350891,0.7245244979858398
candidate_48x48,46,indy_20161017_02,2016-10,217,0.5769435167312622,0.5625482797622681,0.6226775646209717,0.5926129221916199
candidate_48x48,46,indy_20161024_03,2016-10,206,0.8138679265975952,0.33961158990859985,0.4319966435432434,0.38580411672592163
candidate_48x48,46,indy_20161025_04,2016-10,222,0.3239825367927551,0.7146090269088745,0.8021029829978943,0.758355975151062
candidate_48x48,46,indy_20161026_03,2016-10,218,0.3487975299358368,0.6720024943351746,0.785180389881134,0.7285914421081543
candidate_48x48,46,indy_20161027_03,2016-10,259,0.45284491777420044,0.6422656774520874,0.5515717267990112,0.5969187021255493
candidate_48x48,46,indy_20161206_02,2016-12,338,0.7185733914375305,0.26904940605163574,0.21890270709991455,0.24397605657577515
candidate_48x48,46,indy_20161207_02,2016-12,192,0.34496718645095825,0.6838289499282837,0.7804843783378601,0.7321566343307495
candidate_48x48,46,indy_20161212_02,2016-12,250,0.4030826687812805,0.5870848894119263,0.6965455412864685,0.641815185546875
candidate_48x48,46,indy_20161220_02,2016-12,258,0.4778877794742584,0.49923187494277954,0.5678246021270752,0.533528208732605
candidate_48x48,46,indy_20160407_02,2016-04,378,0.47997820377349854,0.0754442811012268,0.28994446992874146,0.18269437551498413
candidate_48x48,46,indy_20160411_01,2016-04,446,0.4745529592037201,0.37804901599884033,0.4744977355003357,0.426273375749588
candidate_48x48,46,indy_20160411_02,2016-04,409,0.4815487861633301,0.3311646580696106,0.34354162216186523,0.3373531401157379
candidate_48x48,46,indy_20160418_01,2016-04,648,0.4438764750957489,0.41699033975601196,0.5464063882827759,0.4816983640193939
candidate_48x48,46,indy_20160419_01,2016-04,232,0.46641239523887634,0.36258208751678467,0.2634933590888977,0.3130377233028412
candidate_48x48,46,indy_20160420_01,2016-04,746,0.45111119747161865,0.4885098934173584,0.6113736629486084,0.5499417781829834
candidate_48x48,46,indy_20160426_01,2016-04,851,0.4521314203739166,0.420318603515625,0.6095330715179443,0.5149258375167847
candidate_48x48,46,indy_20160915_01,2016-09,160,0.2905263602733612,0.6709941625595093,0.8218709230422974,0.7464325428009033
candidate_48x48,46,indy_20160916_01,2016-09,195,0.26162490248680115,0.7198753356933594,0.7876268625259399,0.7537510991096497
candidate_48x48,46,indy_20160921_01,2016-09,150,0.3764989674091339,0.7225072383880615,0.778803825378418,0.7506555318832397
candidate_48x48,46,indy_20160927_04,2016-09,164,0.30100804567337036,0.6665641069412231,0.8315598368644714,0.7490619421005249
candidate_48x48,46,indy_20160927_06,2016-09,180,0.42044883966445923,0.5794535875320435,0.7732329964637756,0.6763433218002319
candidate_48x48,46,indy_20160930_02,2016-09,200,0.3229932188987732,0.6779258847236633,0.7485133409500122,0.7132196426391602
candidate_48x48,46,indy_20160930_05,2016-09,173,0.29969099164009094,0.6498746871948242,0.7709579467773438,0.710416316986084
